ID_REF	GSM878100	GSM878101	GSM878102	GSM878103	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
234136_at	65.9	9.6	4.9	26.6	92.4	233.5	10.7	41.3	50.3
234137_s_at	100.5	65.8	92.3	69.2	157.2	200.6	85.9	26	10.1
234138_at	21.9	39.1	27.8	6.1	78.8	312.2	9.4	56.9	66.2
234139_s_at	6.7	2.6	8.9	4.8	4.8	19.2	3.3	12.8	49.5
234140_s_at	480.1	710.3	756.9	686.3	768.7	451.8	774.7	784.9	969.6
234141_s_at	54.3	58.3	19	90.7	48.8	70.6	117	170.7	195
234142_at	5.3	13.2	30	29.4	90	189.3	7	8.7	10.4
234143_at	159.4	187	47.3	92.5	151.5	131.1	58.5	67.3	249.7
234144_at	20.6	4.1	5.1	50.1	4.8	73	23.1	144	57.8
234145_at	5.9	65.2	71.2	14.3	8.3	545.4	35.6	105.2	16.7
234146_at	4.5	51.5	10.2	121.9	21.9	43.8	122.1	21.5	22.5
234147_at	28.5	112.3	34.6	20.7	44.7	601.3	114.7	24.6	78.6
234148_at	73.7	65.7	9.3	9.3	37	28.6	24.8	50.1	23.6
234149_at	21.5	13.6	123.2	58.6	28.7	58.3	14.9	59	22.2
234150_at	93.3	67.4	24.8	28.2	3.8	317.7	41.8	6.4	30.9
234151_at	158.8	99.4	12.5	26.8	21.7	571.8	54.7	70.8	20.8
234152_at	119.5	40.6	10.2	62.4	71.5	422.3	31.2	170.6	32.5
234153_at	48.8	52.6	87.5	61.8	77.9	199.3	28.3	92.4	102
234154_at	18.3	28.9	38.1	4	57.5	83	116.8	13.9	94.2
234155_at	52.7	4.7	7.1	2.9	122.1	32.5	90.5	19.9	121.7
234156_at	1013.2	248.7	352.5	586.2	624.1	778.7	615.6	73.4	473.8
234157_at	98.3	100.9	112.6	123.1	71.8	307.1	105	159.5	105.7
234158_at	40.8	11.8	45.6	24.9	21	216.8	18.6	40.9	35.7
234159_at	281.8	307.4	175	117.8	220	196.3	244.6	303.6	332.5
234160_at	96	13.2	7	58.4	14	106.1	50.9	17.2	96.2
234161_at	96.6	63.7	12.6	92.7	102.5	80.6	11.9	17.6	18.1
234162_at	33.5	55.3	25.6	10.3	12.5	51.9	35.7	16.5	17.7
234163_at	16.8	94	46.9	9.7	76	35.3	164.5	96.2	90.3
234164_at	34.3	6.2	4	9.2	69.9	173.4	44.6	14	11.5
234165_at	102.2	49.4	14.8	70.2	93.8	41.6	75.1	161.2	112.9
234166_at	102.4	88.2	132.8	62.7	29.2	87.3	31.8	181.6	133.5
234167_at	16.4	80.8	81	57.3	107.2	88.7	158	48.7	48.1
234168_at	59.6	112.5	66.4	108.2	119.1	217.9	7.3	11	100.4
234169_at	78.3	18.6	111.6	71.6	82.8	52.6	13.6	13	103.3
234170_at	121.4	42	98.5	72.8	56.7	247.5	177.4	105.4	140
234171_at	91.6	76.6	108.1	49.2	141.9	402.3	42	119.2	145.4
234172_at	2.6	6.8	11.6	6.4	79.6	215.5	35.3	19.7	24.7
234173_s_at	16.3	24.3	130.1	102.7	44.8	146.4	47.3	119.1	31.6
234174_at	12.9	27.3	60.3	105.8	74.6	336.7	57	17.9	95.4
234175_at	43.5	53	11.1	14.8	198.8	117	44.4	8.1	91.7
234176_at	176.2	71.9	94.7	141.6	48.9	208.3	33.8	178.4	69.4
234177_at	147.4	74.6	101.1	134.3	268.7	401.1	54.8	347.1	184.6
234178_at	43.4	13	47.1	15.4	31.2	370	132.6	115.8	109.7
234179_at	23.1	12.6	10.5	6	64.5	312.2	90.4	187.5	196.1
234180_at	2.3	1.7	5.9	31.4	9.9	15.9	5.1	10.9	6.2
234181_at	24.2	21.3	111.6	67.6	106	306.1	111.4	138.1	120.4
234182_at	46.3	134.1	192.3	147.2	156.2	220	17.9	101.7	114.5
234183_at	88.9	34.6	25.9	7.9	24.9	275.1	46.3	153.5	50.3
234184_at	92.1	89.3	22.4	63.8	99.8	63.8	77.7	13.1	13.2
234185_at	71.8	4.2	42.9	18.7	71.1	24.9	20.5	130.1	16.4
234186_at	6.1	16.1	68.1	78.6	48.4	532.7	219.8	108.7	254.7
234187_at	61.1	13.2	23.3	10.6	118.9	344.6	16.1	189	252.7
234188_at	27.8	232.5	133.5	36.8	216.3	71.9	157.4	22.3	93.6
234189_at	27.8	10.9	74	20.9	27.7	275.4	78.1	25.5	40.1
234190_at	37	136.6	43.2	86.4	74.6	345.7	83.6	143.8	14.8
234191_at	26.2	49.4	45.7	10.7	47.8	66.5	127.2	205.7	45.4
234192_s_at	461.3	231.3	502.9	216.6	161.6	257.8	210.2	264.7	232.6
234193_at	147.1	48.2	63.6	30.7	92.6	87.2	13.5	115.3	105.3
234194_at	46.1	5	54.1	40.2	70	46.1	12.3	104.1	54.8
234195_at	20.5	8.7	21.2	16.6	31.1	94.6	38.1	22.2	28.3
234196_at	74.5	48.1	50.7	87.5	68.8	23.7	13.4	201.1	41.7
234197_at	7.9	11.6	12.4	5.7	10.6	47.2	6.8	11.8	20.3
234198_at	28.1	10.3	17.4	7.2	9.6	217.3	14.2	21.7	32.5
234199_at	522.2	117.4	28.7	188.9	141	674.8	197.4	71.3	125.5
234200_at	13.7	6.9	36.5	74.6	34.8	274.1	80.3	78	36.3
234201_x_at	37.9	32.8	115.5	26.9	63.4	201.5	63.6	110.6	24.1
234202_at	34.5	61.8	37.4	5.9	63.4	64.6	107.3	21.4	62.4
234203_at	5.5	85.6	82.9	11.2	76.4	223.1	82.9	131.3	48.2
234204_at	52.9	8.1	50.4	69.7	184.6	205.9	69.9	138.8	13.3
234205_at	19	10.4	12.1	32.3	57.4	208	22.5	195.8	105.4
234206_at	99.1	52.4	105.8	80.7	110.7	434.3	140.1	306.3	28.5
234207_at	43	70.6	25.5	42.5	2.8	52.6	11.6	19.5	102.2
234208_at	45.7	189.5	194.6	83.2	355	223.8	190.9	415	348.1
234209_at	54.3	1.7	16.1	82.1	19	22.5	31.9	1.9	24
234210_x_at	575.9	232.3	190	186.8	152.4	560.1	216.6	587.6	342.1
234211_at	23.7	2.8	14.1	21.3	30.2	104	23	40.7	48.4
234212_at	8.4	4.6	48.2	34	24.5	233.1	4.5	75.6	56.9
234213_at	2.6	16.2	46.2	40.8	8.4	44	13.1	7.7	53.3
234214_at	241.5	55.1	123.7	130.9	146.6	701.3	133.1	391.6	52
234215_at	14.5	4.5	31.2	6	18.7	76.2	12.7	20.7	29.9
234216_at	190.2	154.3	236.5	151.3	135.8	58.7	99	235.2	156.4
234217_at	81.8	92.4	73.4	62	97.1	645.8	10.8	117.4	51.8
234218_at	23.5	16.6	44.3	48.6	6.4	243.5	32.5	63.4	20.6
234219_at	163.5	127.4	125.9	226.4	202.5	304.6	182.3	173.6	129.6
234220_at	2.9	5.9	3.8	5.9	18.3	51	7.3	15.1	79.9
234221_at	24.2	51.9	7.1	38.1	134.3	57.4	43	7.5	20.7
234222_at	18.9	9.1	9.5	30.6	16.3	106	5.5	9.5	14.7
234223_at	101	78.7	80.8	36.3	14.6	64.1	16.1	29.2	37.3
234224_at	156.8	99.8	84.6	136	102.2	90.1	24.6	27.6	6.1
234225_at	39.9	15.8	100	41.8	16.8	79.8	14.5	17.9	13.7
234226_at	28.7	56.7	30.9	33.9	352.6	162.9	217.9	50.5	29.9
234227_at	6.9	72	25.1	61.1	69.6	93.4	45	14.1	9
234228_at	17.7	56.3	36.4	25.3	56.7	94.1	61.3	120.2	38.2
234229_at	25.2	26.6	13.7	12.5	46.3	157.7	11.7	36.1	15.1
234230_at	60.3	15.5	5.7	44.1	134.5	46.9	92.5	38.5	104.8
234231_at	25.5	102.2	89.3	21.1	37.8	695.1	19.5	201.2	123.8
234232_at	11.3	7.3	36	20.4	111.6	289.9	79	74.8	30.7
234233_s_at	102.2	88.9	114	116.2	164.2	322	396	142.8	365.3
234234_at	56	15.6	6.6	106.7	89.1	421.7	219.6	201.6	17.9
234235_at	101.5	36.7	3.1	5.5	7	57.3	3.1	83.6	77
234236_at	15.9	104.8	90.1	74.2	4.1	53.2	7.9	80.3	10.5
234237_s_at	16.9	64.3	14	24.4	29.4	264	7.3	186.9	134.8
234238_at	4.1	13	9.3	24.1	23.9	166.3	71.1	21.1	6.1
234239_at	115.2	58.2	159.2	175	218.2	369	192.8	263.5	224
234240_at	63.2	3.3	75.4	43.1	49.8	94.8	86.5	33	73.5
234241_at	31.5	119.1	42.5	29.5	28.7	374.9	20.6	25.7	32
234242_at	66.2	27.7	48.7	9.1	84.6	144.7	25.5	10.4	49.8
234243_at	118.9	37.5	36.2	68.9	15.9	39.2	165	14.8	27.2
234244_at	4.8	20.2	1.8	5.4	8.8	110	7.4	8.1	37.7
234245_at	244.2	48.6	76	171.4	167.3	411.3	142.2	81.5	281.6
234246_at	14.7	10.7	24.8	27.2	54.2	253.8	15.8	25.2	94.6
234247_at	53.3	7.2	2.1	24.8	88.6	54.3	5.4	41	10.6
234248_at	45.8	41.6	46.7	28.4	32.3	90.7	70.3	54.4	88.2
234249_at	15.5	57.8	121.8	99	77	183.9	20.9	39.7	59.1
234250_at	79.6	10.7	29.7	128.1	227.8	637.5	148.8	139	115.6
234251_at	12	4.7	7.2	6.3	20.2	75.5	6.4	9.3	10.1
234252_at	16.8	124.7	20.1	13.5	28	76.3	99	229.5	114.1
234253_at	15.5	19.4	67	12.7	18.7	895	202.7	137.6	108.1
234254_at	301.4	330.8	317.3	252.7	134.3	465.5	16.2	620.1	184
234255_at	49.9	118.6	100.8	160.5	174	73.5	47.1	103.3	146.1
234256_at	46.6	24.9	17.2	167.8	11.6	133.7	15.2	46.4	11.7
234257_at	97.6	61.8	12.4	57.9	41.8	479.7	24.9	20.4	11.6
234258_at	40.2	56.7	48.9	7.8	112.4	286.6	35.3	63.3	81.3
234259_at	81.6	27.7	24.3	24.4	16.6	306	143.9	58.8	178.4
234260_at	110.9	28.9	48.1	3.1	8.1	358.5	35.3	56.8	54.8
234261_at	10.9	80.5	65.5	14.3	16.9	37.8	148.6	19.8	91.1
234262_at	94.6	23.7	8	65.9	104.6	77.2	32.8	18.9	42.4
234263_at	77.6	85.1	50.9	37	227.9	209.9	187.4	44	326.4
234264_at	23	47.7	81.2	168.5	45.7	195.5	20.6	70.5	327.4
234265_at	186.2	24.8	30.2	181.2	95.3	564.7	101	221	189.6
234266_at	97.6	59.9	99.9	75.2	91.1	313.6	60.4	186.2	115.1
234267_at	19.2	62.3	101.8	83.3	210.8	162.4	36.4	127.5	92.2
234268_at	105.8	50	9.2	61.8	105.3	52.4	6.1	55.1	12.1
234269_at	98.8	4.4	31.6	5.9	29.3	68.7	15.5	259	76.8
234270_at	20.2	94.9	6.2	36.7	4.9	134.1	126.8	5.3	32.5
234271_at	53.1	90.6	72.2	78.9	136	160.2	183.2	230.3	60
234272_at	22.8	105.4	16.2	20.5	9.2	224.5	62.8	47	19.7
234273_at	66.8	19.6	27.3	52.6	55.2	323.9	44.8	42.6	44.3
234274_at	31.4	11.6	53	39.3	8.2	89.3	110.5	14.4	73.3
234275_at	53.8	23.2	149.6	99.5	134.9	99.3	10.4	143.1	175.1
234276_at	78.7	103.4	62.6	79.4	91.6	255.6	145.4	124.9	59
234277_at	71.2	1.6	42.3	33.6	95.4	426.3	53.8	141.5	95.3
234278_at	183.6	104.1	100.1	82.8	116.1	307.4	101.2	61.8	163.4
234279_at	19	15.9	53.5	88	38.9	126.3	5.9	60	15.3
234280_at	23.7	9.6	12.8	7.3	14.5	46.6	62.1	22.6	49.2
234281_at	5.8	3.9	13	9	8.5	80.2	19.3	28.5	4.6
234282_at	313.5	29	94	148.8	139.2	226.8	75.3	201.1	108.9
234283_at	140.8	112.8	65.6	58.6	103.9	88.8	64.1	219.3	33.3
234284_at	93.4	45.5	11.8	20.9	51.7	463.4	67.3	27.6	78.5
234285_at	55.3	45.1	52.1	10.4	35.2	133.1	23.9	40.3	15
234286_at	23.6	9.8	17.3	16.8	23.4	116.4	13.3	21.2	20.6
234287_at	204.2	20.1	59.9	120.7	27.5	407.8	41.4	40	269.3
234288_at	84	6.6	12.9	19.4	29.7	27.4	93.5	41.2	20.2
234289_x_at	36.4	13.6	69.3	38.4	8.9	27	8.2	14.4	81
234290_x_at	383.5	169.4	305.1	277.5	56.9	127.3	18.5	121.6	59.7
234291_s_at	7	16.8	120.2	22.2	72.2	106.8	53	28.9	42.1
234292_s_at	15.1	115.2	49.7	66.9	114.7	156.7	125.1	258.1	155.4
234293_x_at	53.9	37	147.4	120.8	130.3	223.9	28	19.5	152.8
234294_x_at	2939.9	3643.2	4215.8	4638.5	1942.2	1516.8	2044.1	1863.1	1790.7
234295_at	1165.3	1647.2	1125.5	1586.2	1167.4	601.4	1086.2	788.7	971.8
234296_s_at	15.3	3.4	11.5	28.6	64.9	44.1	66.5	6.4	8.5
234297_at	98.7	110.9	133.6	113	69.6	400.1	70.7	188.6	7.2
234298_at	42	23.6	60	10.9	18.6	165.4	7.3	133.2	39.5
234299_s_at	215.6	123.8	311.9	277.1	331.3	105.5	747	481.3	561
234300_s_at	210.3	127.3	152.6	196.1	330.1	399.4	419.6	295.5	172.4
234301_s_at	52.1	145.4	66.8	71.1	28.3	103.1	15.2	9.5	16.8
234302_s_at	7847.2	5893.1	8263.5	6958.3	9768.1	11950.4	7220.8	7951.8	6182.6
234303_s_at	172.9	499.9	595.3	391.4	209.8	500.3	247.5	210.2	386.2
234304_s_at	653	1190.2	1029.1	1556	752.7	435	880.1	1135.4	991.1
234305_s_at	274.4	318.6	243.8	311.9	215.4	644.4	243.5	565.7	274.4
234306_s_at	19.6	23.1	8.7	8.2	30.5	90.2	27.6	30.3	13.5
234307_s_at	20	3.4	16.5	4.5	120.3	108.6	8.1	6.9	19.6
234308_at	34.5	127.9	30.8	102.6	249.1	141.2	126.2	277.1	122.7
234309_at	14	6.8	94.1	9.4	11.9	91.1	35	4.1	15.6
234310_s_at	21.9	13.5	14	28.8	34.1	122	16.1	32.9	37
234311_s_at	1290.1	1396.4	1359.1	1430.2	1259.8	1355.1	1293.5	1812.6	1417.8
234312_s_at	767	565.9	657.4	485.7	744.4	1129.1	558.6	791.6	861.8
234313_at	12.9	1.6	3	14	6.3	41.4	7.7	14.7	9.4
234314_at	38.7	3.9	8.8	9.5	17.2	50.9	13.6	50.6	5.2
234315_at	18.9	80.5	82.4	162.8	141.7	727	151	59.2	177
234316_x_at	243.7	321.1	219.5	146.1	246.8	126.7	228.1	183.4	125.7
234317_s_at	38.6	76.7	50.8	60.5	23.3	85.4	17.1	120.1	116.9
234318_x_at	18.5	67.6	51.8	70	39.3	195.8	89	24.9	83.3
234319_at	29.4	32.6	28.9	11.2	15.2	66.1	41.2	22.4	19.6
234320_at	52.4	63.2	28.8	15	116.2	315.4	68.1	29.7	11.5
234321_x_at	310.6	294.9	299.6	284.6	334.7	45.3	278.5	53.4	403.4
234322_at	51.8	92.7	150.4	135.1	295.8	703.3	104.8	152.6	147.7
234323_at	21.8	66.5	17	50.6	22.6	148.8	53.6	28.1	17
234324_at	45.1	49.3	15.3	90.9	43.9	147.6	33.3	114.2	78.3
234325_at	8.4	40.1	4.8	8.1	7.8	61.6	17.1	6.8	17
234326_at	177.2	96.7	88.6	75.5	158.8	119	103.8	144.1	114.4
234327_at	205.9	63.7	64.8	116.4	23	272	145.1	68.7	91.5
234328_at	50.5	35.2	50.5	130.7	22	635.4	14.8	53.6	12.7
234329_at	6.8	69.5	9.8	3.9	15.8	88.6	59.4	88.2	82
234330_at	85.7	6.2	22.7	59	4.7	105.6	85.5	94	6.8
234331_s_at	185	128.8	111.9	121.7	121.2	113.2	22.4	199.3	138.5
234332_at	125.7	320.8	130.1	146.5	65.7	95.6	217.8	117.4	246.9
234333_at	169	160	140.9	124.6	86.7	212.5	72.8	154.7	258.3
234334_s_at	117.7	154.3	2.8	104.8	182.6	520.5	110.7	60.8	6.2
234335_s_at	33.8	28.7	84.5	28.4	20.7	42.6	69.5	109.6	54.4
234336_s_at	8.4	10	12.7	3.1	50.1	57.2	45.3	24.7	25.2
234337_at	135	195	103.4	74.3	13.4	99.2	170.5	131.6	14
234338_s_at	515.6	519.3	646.2	460.6	610.2	976.4	937.6	849	724.5
234339_s_at	3057	2473.5	2986.8	2113.9	4709.9	5543	4718.9	7002.2	4551.3
234340_at	1157.1	298.4	239.4	352.8	325.6	204.4	354.6	239.9	182.2
234341_x_at	832.9	826.7	658.8	519.7	646	440.8	596.9	654.1	450.8
234342_at	23.2	19.9	18.3	11.8	80.2	63	76	189	15.2
234343_s_at	264.3	327.9	309.3	300.5	389	98.6	850.1	436.2	621
234344_at	473.3	708.9	679.4	802.8	335.4	552.9	258.3	572.6	505.7
234345_at	20.3	28.2	55.8	50.2	163.1	224	27.6	232	149.5
234346_x_at	141.9	107.2	117.1	139.7	140.8	449.6	75.8	149.4	96.4
234347_s_at	182.3	147.9	223.6	279	19.9	67.9	59.5	68.1	98.4
234348_at	91.5	34.6	61.6	15.7	129.7	331.6	5	83.7	69.3
234349_at	59.1	41	209.6	35.8	51.1	1003.2	167.1	397.6	57.1
234350_at	18.6	8.8	28.6	64.6	29	383	16.9	69.6	136
234351_x_at	347.5	363.1	340.5	302.8	584.2	824.2	555.6	613.7	647.8
234352_x_at	24	13	35.2	9.8	18.2	21.1	20.3	59.2	5.9
234353_at	8.4	19.2	16.3	17.7	24.1	174.7	25.7	40.4	73.5
234354_x_at	15.4	107.6	121.1	152.6	19.3	25.8	198.4	133.3	9.6
234355_s_at	300	147	40	178	551.2	940.6	105.5	185.9	81.3
234356_at	45	42.7	15.9	43.2	60.1	148.7	33.9	16.4	14.7
234357_at	172	130.2	93.9	96.6	24.1	294.3	37.3	132.3	14.1
234358_at	2.9	2.2	6.5	2.9	104.6	63.5	70.9	100.7	72.5
234359_at	303.7	390.1	312.7	372.9	286.8	851.4	374.1	596.6	527.1
234360_at	103.6	323.8	206.7	142.9	414.2	704.9	168.5	554.6	266.3
234361_at	50.6	57.4	26.8	20.9	31.3	71	31.8	10.2	11.8
234362_s_at	14.1	41.9	116.1	117.2	198.3	140.9	21.8	123.4	56.1
234363_at	2.4	72.6	88	41.3	180.5	87.8	72.6	47.6	5.6
234364_at	163.4	91.6	157.1	36.7	199	482.2	107.3	255.9	71.3
234365_at	9.7	17.4	10	10.4	34.3	69.7	25.4	38.2	28.6
234366_x_at	216.2	158.7	336.9	192.3	226.3	770.1	179.5	381.9	327.6
234367_x_at	227.3	28.3	51.3	39.2	54.1	148.4	20.6	22	41.3
234368_at	3.9	28.1	33.3	21.1	93.6	181.2	96.9	46.8	45.9
234369_at	124.6	83.6	174.2	172.5	140.3	342.8	35.8	246.4	166.7
234370_at	17.3	11.4	19.4	8.5	14.1	95.1	14	20.4	8
234371_at	92.2	5.8	128.6	148.6	179.9	147.4	168	235.4	42.4
234372_at	65.8	87.3	119.2	107.1	212.9	578.4	127.9	177.6	63.3
234373_x_at	30.3	37.8	213.9	83	34.3	143.6	39.7	44.3	41.1
234374_at	9.8	1.7	46	2.9	21.3	70.2	3.4	13.5	16.6
234375_x_at	40.8	50.2	71.9	74.1	115.7	112.4	181.4	189.4	78.8
234376_at	26.2	100.1	23.9	17.4	14.8	268.8	9.4	21.8	35.9
234377_at	81	4.5	56.9	31.4	158.8	99.7	54.8	5.9	34.7
234378_at	20.1	12.6	12	21.1	28.5	489.9	25.8	9.7	17.3
234379_at	26.2	13.8	19.9	104	54	73.8	44.5	29.6	19.8
234380_x_at	57.8	32.7	34.4	33	45	80.1	50.1	135.7	27
234381_at	71.7	87.7	51.2	143.5	157.2	135.6	22.1	86	96.8
234382_x_at	34.7	68.7	78.8	65.3	99.7	442.7	14.7	101.5	96.1
234383_x_at	5.6	57.3	19.5	45.5	74.1	274.8	23.2	7.6	43.1
234384_at	79.5	145.5	83.6	104.2	142.5	660.6	17.4	55.8	203
234385_at	100.8	69.9	75.3	76.5	21.4	225.1	39.1	91.3	23
234386_s_at	14	22.1	27.9	85.1	10.7	546.7	14.3	45.4	21.3
234387_at	8.1	89.9	10.4	4.8	82.4	447.5	77.7	10.3	7.4
234388_at	19.7	173.3	109.9	137.2	103.9	92.6	54.7	159.7	28.6
234389_x_at	46.2	23	37.1	2.9	158.9	394.6	91.6	35.3	87.2
234390_x_at	15	13.4	67	7.3	19.6	83.6	125.3	186.3	13
234392_at	69.2	17.2	99.6	24.2	23.1	126.1	14.2	162.6	4.3
234393_at	23.1	212.6	55.7	149.7	122.1	681.4	171.6	542.1	202.7
234394_at	96.8	85	266.6	140.1	133.2	133.9	85.6	117.4	95.7
234395_at	79.1	8.9	73.2	47.8	23	38.4	9.5	191.8	17.5
234396_at	62.2	35.5	69.7	31	47.1	63.8	50.2	118.2	56.4
234397_at	22.4	5.7	115.4	18.7	145.3	170.5	29.6	31.9	57.9
234398_at	15.2	11.2	7.4	11.1	7.9	57.3	14.3	24	16.6
234399_at	81.9	141.9	84.9	11.8	129.8	121.7	112	117.4	15.3
234400_at	38.1	12.8	46	13	105.6	102.4	24.7	97	52.2
234401_at	80.7	74.8	9.7	59.4	140.1	406.2	99	74.5	49.5
234402_at	61.6	79.5	68.1	10.7	153.8	60.9	41	18.5	9.6
234403_at	179.3	249.3	281	286.9	547.8	634.9	249.1	446.1	440.3
234404_at	116.5	106	11	21.1	15.2	98	6.5	91.2	14.3
234405_s_at	2339.7	4062.4	2671.3	4766.3	2465	1127	2642.6	1945.1	2676.7
234406_at	106.9	117.1	140.2	98.4	117.2	78.9	110.2	16.2	84
234407_s_at	12.2	61.5	27.8	47.4	10.1	33.1	37	9.5	6.7
234408_at	54.2	11.2	4.5	4.8	8.9	71.2	11.3	22	99.4
234409_at	5.8	7.8	83.5	52.3	6.9	65.8	65.7	35.7	85.8
234410_at	5.7	47.7	34.2	90.4	16.7	143.6	75.6	23.1	73
234411_x_at	152.8	19.1	29.3	14.5	36.2	41.9	151.4	198.9	94.9
234412_at	5.2	5.1	13.3	6.8	15	49.5	12.7	31.1	9.2
234413_at	92.8	25.8	14.5	6.7	49.8	47.9	82.5	87.2	106.1
234414_at	127.1	39.8	38.9	157.2	70.5	170.5	129.7	214.2	155.3
234415_x_at	15.1	50.3	19.3	10	120.3	462.2	15.4	63.7	95.4
234416_at	17.7	110.2	63.2	19.1	56.9	354.6	41.1	67	23.2
234417_at	25.9	13.7	12.1	20.8	32.5	71.6	38.5	45.5	17.1
234418_x_at	59.6	4.7	12.8	2.9	9.3	46.7	49	13.3	12.4
234419_x_at	13	6.5	16.5	38.6	37.4	183.7	21.9	26.4	19.2
234420_at	63.1	2.1	55.9	36.9	23.6	297.4	75.7	123.4	35.7
234421_s_at	57.9	117.1	64.6	32.5	199.2	53.5	587.2	90.2	207.3
234422_at	12.8	16.2	24.9	9.3	24.2	305.6	22	9.7	21
234423_x_at	1126.2	919.4	1099	786.9	698.7	923.2	462	391.6	356.4
234424_at	105.8	5.8	5.1	11.2	68.2	46.9	108.6	135.9	88.4
234425_at	27.5	54.1	13.1	10.9	119.4	474.7	17.4	79.1	44.9
234426_x_at	39.2	46.1	25.6	1.9	56.6	13	90.9	16.7	2.5
234427_at	14.6	7	12.1	30.6	84.7	79.1	6.1	10.7	18.5
234428_at	64.5	2.1	3.7	1.5	119	30.4	16.9	129.6	40.5
234429_at	124.7	8.2	71.9	15.9	43.1	68.6	121.1	117	16.2
234430_at	11	67.9	78.5	68.5	130	160.9	89.6	33.1	143.5
234431_at	718.6	233.2	278.2	388.8	98.4	582.2	79.5	405.9	102
234432_at	248.4	666.1	15.3	26.4	435.8	579.7	176.4	218.5	325.3
234433_at	3.5	3.4	4.5	7.6	6.4	28	6.9	9.8	65.2
234434_at	120	48.2	18.2	44.1	117	115.8	297.5	211.9	284.1
234435_at	329.3	149.4	411.4	219.3	269	611.6	187.6	167.4	238.2
234436_x_at	36.2	23.2	33.2	20.1	67.8	98.1	44.1	60.8	41.4
234437_at	75.7	114.7	131.7	87.2	123.7	318.5	99.7	76.5	105.6
234438_at	29	27.1	55.8	37.2	40.2	188.2	32.5	41.2	34
234439_at	22.8	18.5	4.8	15.8	55.6	139.8	138.2	39	29.3
234440_at	109.2	60	177.8	111.3	150.2	254.2	11.8	157.1	191.5
234441_at	97.8	113.4	11.3	69.7	57.7	464.1	32.8	36.4	30.9
234442_at	181.2	94.1	126.4	79.5	217.8	340.8	154.6	301.4	185
234443_at	13.3	99.6	119.3	76.1	16.9	265.3	30.7	42.7	44.9
234444_at	112.2	60.6	102.4	57.8	210.3	413.1	110.8	224.7	50.2
234445_at	187	199.4	134.5	130.6	97.4	307.7	95.7	224.2	132
234446_at	37.6	60.5	33.8	51.5	202.4	113.4	174.6	19.6	133.8
234447_at	92.9	37.8	104.3	124.2	88.2	730.6	118.5	112.6	65.2
234448_at	29	32.8	24.5	31.5	134.6	439.7	10.4	170.4	159.1
234449_at	179.8	176.8	166.2	19.9	158.4	206	332.4	205.8	392.6
234450_at	144.5	127.2	80.8	81.2	56.1	518.4	202.7	175.1	112.8
234451_at	18.8	34	18.9	23.1	217.9	85.3	28.7	237.2	27.6
234452_at	29.4	88.8	104	156.7	34.6	74.7	169	88.7	159.7
234453_s_at	14.9	2	1.7	7.3	50.9	50	5.2	7.1	2.7
234454_at	127.7	42.4	36.2	67.6	14.7	719.5	120.6	90.7	26.7
234455_at	27.2	31.8	5.4	6.9	8.3	62.5	30.5	4	3.2
234456_at	216.3	73.6	165.1	121.1	391.9	175.3	78.1	148.3	147.9
234457_at	19.4	6	63.1	16.1	3.5	52.1	43.3	15.5	52.8
234458_at	28.1	69.9	31.9	59	19.1	104.9	103.8	16.6	113.9
234459_at	38.5	114.4	60.3	159.4	141.8	443.1	75	156.4	174.6
234460_at	100.2	9.2	18.3	5.4	26.3	105	4.3	9.3	15.1
234461_at	218.2	70.9	301.5	60.1	251.6	82.6	289.1	244.8	208.9
234462_at	22.7	17.8	12.5	17.9	96.6	93.6	36.8	19.5	70.4
234463_at	115.4	88.2	53.7	121.8	52.5	707.6	20	97.3	104.1
234464_s_at	1420.1	2600.8	2341	3072.9	557.4	754.5	620.8	579.2	697.4
234465_at	475	577.4	331.8	338.9	289.8	619.7	475.4	748.4	275.2
234466_at	109.9	160.7	44.3	152	247.6	928.1	181.4	181.6	451.5
234467_at	66.7	1.7	45.4	9.8	57.3	52.1	4.8	3.7	14.6
234468_at	31.9	14.5	108.7	17.4	20.9	146.6	16.2	26.1	41.6
234469_at	106.9	8.6	33	25.7	22.5	295.9	126.7	21.6	12
234470_at	132.7	56.1	79.1	10	30.6	58.5	25.3	31.7	201.4
234471_s_at	213.3	178.6	203.1	157.9	433.8	101.7	290.5	576.4	278.1
234472_at	31.7	45.7	42.6	7.1	11.2	318	67.3	65.6	120.6
234473_at	64.2	25.8	6	7.6	69.9	126.1	21.3	10.2	9
234474_x_at	4.3	21.3	84.2	50.4	147.1	399.9	41.3	111.3	101
234475_x_at	91	101	127.4	22	25.8	360.1	108.4	163.6	21.4
234476_at	176.1	118.8	141.8	193.4	177.1	160.2	185	71.6	15.9
234477_at	20	21.4	4.5	15.5	10.1	68.2	263.6	41.9	9
234478_at	98	125.3	81.5	9.8	15.3	261.3	7.1	151.2	15
234479_at	12.3	7.8	2.6	4	196.8	126.5	7.3	29	79.9
234480_at	49.5	53.1	88.3	36.3	19.2	74	18.2	99.7	105.9
234481_at	47.1	35	51.6	179.2	69.6	500	155.5	171.7	111.3
234482_at	85.4	102.3	34.5	63.1	81	113.5	90.9	32.1	158.8
234483_at	135.7	9.3	21.1	105.4	28.9	62.5	104.4	28.3	23.9
234484_s_at	52.9	17.3	21.8	10.5	19.4	81.1	11.6	12.6	36.8
234485_at	302.4	358.4	377.6	338	319.1	267.6	284.3	647.6	306.8
