geneNames	GSM878095	GSM878096	GSM878097	GSM878098	GSM878099	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
PBLD	655.85	716.2	829.6	632.05	707.9	558.5	749	690.1	476.75	369.6
PBOV1	30.85	56	40	41.35	53.2	6.5	154.45	106.5	11.6	49.3
PBRM1	1112.6	1444.18333333333	1016.08333333333	1224.06666666667	1047.95	964.816666666667	696.65	1111.68333333333	1043.4	1018.25
PBX1	1183.3	824.366666666667	790.266666666667	2460.76666666667	797.6	490.766666666667	381.333333333333	889.9	801.533333333333	778.166666666667
PBX2	374.925	418.4	457.525	576.4	433.05	470.55	457.175	496.925	534.05	471
PBX3	1923.5	1947	1630.9	1878.8	1630.6	2416.7	2307.3	2294.4	2168.2	2194.1
PBX4	201.9	162.1	48.9	22.1	137.5	179	98.5	53.5	209.4	23.8
PBXIP1	841.633333333333	947.166666666667	911.466666666667	972.3	931.6	794.033333333333	905.6	1059.5	935.266666666667	853.866666666667
PC	710.6	679.2	692.6	367.4	402.3	934	769.5	497.2	419.9	756.4
PCA3	45.65	12.65	16.65	70.25	110.05	63.75	191	25.8	76.2	56.75
PCAT18	61.3	47.2	50.1	54.7	116.5	85.9	184.4	4.8	122.2	16.8
PCAT19	85.2	124.4	21	13	247.8	285.5	174.9	232.3	667.9	30.1
PCAT4	117	168.95	75.95	70.3	72.65	146.95	445.4	78.6	156.75	111
PCAT6	1407.4	1136.7	497.6	707.6	621.6	1777.6	1891.6	678.5	2270.1	1363.7
PCBD1	1234.9	1221.5	1085.6	1273.8	1448.6	1547.3	1452.9	1906	1613.6	1414.8
PCBD2	255.733333333333	281.666666666667	253.733333333333	212.466666666667	195.666666666667	190.333333333333	290.2	141.733333333333	142.066666666667	235.366666666667
PCBP1	13188.4	15887	11262.7	9859.8	12169.2	11037.4	9707.9	12700.4	18144.1	13129.3
PCBP1-AS1	216.914285714286	143.814285714286	143.457142857143	192.371428571429	134.742857142857	226.671428571429	281.457142857143	125.171428571429	251.971428571429	132.228571428571
PCBP2	4736.11666666667	4881.25	3479.3	4019.78333333333	3926.95	4922.58333333333	4274.56666666667	4270.01666666667	8219.78333333333	5418.63333333333
PCBP3	233.2	279.7	88.8	184.6	40.5	254.7	427	102.3	276.5	185.6
PCBP4	1463.8	2120	1027.6	1053.3	1731.6	1668	1571.3	1982.8	1243.9	2054.4
PCCA	339.433333333333	355.066666666667	579.4	684.8	457.266666666667	307.566666666667	369.7	340.2	516.533333333333	538.933333333333
PCCB	1551	2334.1	1434.85	1258.75	2116.15	1856.1	1627.25	1969.65	1942	2140
PCDH1	55.6	100.35	55.2	79.4	60.1	73.5	318.35	34.75	37.6	51.2
PCDH10	185.425	222.1	561.55	129.975	618.2	402.3	240.075	1365.475	343.775	352.775
PCDH11X	57.5	7.1	93.4	7.7	26.5	75.4	94.3	62.9	82.6	181.5
PCDH12	191.2	84.1	28	15.5	41.4	169.6	1428	76.3	78.1	127.9
PCDH15	14.9	17.05	3.9	3.55	1.4	69.05	43.55	62.45	4	19.4
PCDH17	76.5666666666667	76.7333333333333	48.6333333333333	33.4	52.8666666666667	70.5666666666667	221.833333333333	112.233333333333	86.5	98.1666666666667
PCDH18	3213.55	3333.3	4611.95	4417.85	1920.7	3022.8	2506.55	3104	3612.35	3793.05
PCDH19	135.7	217.9	164.2	100.1	89.9	32.1	67.6	80.4	26.3	254
PCDH7	151.62	95.02	85.08	65.46	56.98	64.16	210.98	150.26	96.96	127.66
PCDH8	19.1	15.8	12.2	38.4	44.8	136.7	216.5	73.9	110.6	35
PCDH9	108.05	170.4	92.65	267.275	81.625	87.3	61.15	150.375	191.9	189.675
PCDHA10	21.7	31.2	51.2	8.1	33.2	65.5	73.1	157.7	20.2	21
PCDHA2	51.8	18.2	90.8	28.2	6.2	102	148.1	163.2	127.1	27.2
PCDHA5	234.1	206.8	85.4	257.4	157	136.4	81.4	189.4	64.6	111.8
PCDHA9	141.6	143.3	177.3	157.9	218.7	372	84.2	197.7	219.9	220.6
PCDHAC1	62.55	57.4	86	67.4	73.45	63.9	351.3	52.95	221.45	91.6
PCDHAC2	5.5	15	6.5	5.9	44.8	11.5	105.7	18.9	118.2	8.2
PCDHB1	101.8	87.4	89	52.5	53.2	147	103.1	134.9	127.5	82.2
PCDHB11	19.3	21.6	19.1	17.4	23.2	18.9	144.7	17.8	14.1	19.5
PCDHB12	23.8	29.3	43.6	115.4	36.2	46	218	58	113	105
PCDHB13	44.4	27.35	138.7	208.1	106.05	78.8	126.95	78.3	128.65	18.1
PCDHB14	254.7	215.3	124.7	431.9	161.1	195	53.1	303.6	191.3	291
PCDHB15	76.9	111.2	30.8	100.3	84	152.5	42.8	63.9	20.4	124.1
PCDHB16	139.4	154.9	156.4	473.7	101.9	134.1	433.1	204.7	240.2	135.7
PCDHB17	8	23.7	30.2	52.6	3.4	144.7	50.2	53.4	14.5	28.2
PCDHB18	43.85	73.25	74.9	76.85	60.05	131.8	115.45	31.1	33.8	52.7
PCDHB2	40.1	220	374.9	284	222.3	72	110.7	204.8	176	276
PCDHB3	36.95	46.6	35.7	37.1	48.6	83.35	180.5	58.25	32.4	36.2
PCDHB4	134	240.9	89.2	149	92.7	74.6	53.95	114.2	180.8	78
PCDHB5	122.5	212.3	91.5	226	251.1	12.2	58.3	3.6	117.6	146.1
PCDHB6	59.8	110.95	45.85	155.1	61.7	92.45	152.7	89.65	87.95	60.1
PCDHB7	130.9	242.4	168.7	304.1	116.1	204.7	60.9	214.3	168.3	213.4
PCDHB8	15.1	67.1	14.4	54.9	13.1	24.6	71.7	7.1	21.2	5.1
PCDHB9	141.4	33.6	59.2	50	17.8	33.1	122.3	102.9	24.4	85.9
PCDHGA1	292.8	336.2	215.5	233	172.9	255.6	679.2	173.5	202	214.5
PCDHGA10	38.8	47	34.5	35.2	19.5	43.6	106.8	195.8	52.1	50.1
PCDHGA3	405.1	662.4	120.2	121.6	163.2	335.4	556.7	771.85	663.4	754.7
PCDHGA4	666.8	407.1	779.9	586.1	217.4	352	386.2	326.7	282.2	339.8
PCDHGA8	428.5	143.6	312.3	124.7	118.8	123	291.2	224.2	386.7	205.3
PCDHGA9	156.3	258.3	39.5	27.4	27.2	137.4	66	47	51.3	48.5
PCDHGB5	184.9	467.3	254.9	133.7	392.4	646	1153.5	592.3	496.8	359.3
PCDHGB6	34.8	20.4	18.1	8.1	65.8	125.6	135.5	19.3	7.5	13.7
PCDHGB7	101.7	221.25	73.95	39.05	101.2	83.6	44.3	240.4	266	146.6
PCDHGB8P	8.6	6.2	19.7	12.4	45.4	6	84.8	12.3	28.3	5.3
PCDHGC3	423.55	722	204.35	181.55	278.75	328.95	376	715.85	356.2	586.05
PCDHGC4	13.65	15.4	13.45	5.6	12.5	21.3	69.15	14.6	18.15	19.95
PCDHGC5	5.3	3.5	5.7	2.3	3.7	8.3	67.6	46.3	4.1	26.4
PCDP1	39.35	104.525	60.375	86.675	51.025	108.875	351.325	57.35	98.05	97.25
PCED1A	320.6	442.9	341.4	509.9	674.2	753.15	717.7	488.1	716.05	523
PCED1B	534.2	627.4	58.3	232.9	375.5	540	1222.1	271.4	460.9	378.3
PCED1B-AS1	92	130.1	52	38.3	112.2	22.9	246.3	5.8	5.3	112.4
PCF11	726.3	1142.2	1085.3	1470.8	1298.85	1165.8	1203.5	825.65	1287.55	961.6
PCGEM1	39.4	53.35	36.35	53.05	6.95	14.1	311.5	7.35	21.45	21.85
PCGF1	1287.95	1645.25	869.25	822.9	1271.3	1723.3	1497.6	1605.5	2155.3	1402.5
PCGF2	1294.35	1239.15	1206.65	1682.6	1060.375	2055.275	1790.725	1380.025	1722.3	1373.05
PCGF3	790.766666666667	865.733333333333	845.9	868.733333333333	1027.93333333333	843.733333333333	626.366666666667	705.9	825.5	821.633333333333
PCGF5	2564.84	2680.5	3573.78	2238.2	3314.1	3705.16	2668.06	3801.4	2592.26	3034
PCGF6	1912	1445.5	1259.4	1397.6	1991.5	841.6	841.4	960.8	970.6	1081.3
PCID2	2100	1962.6	2263.05	2693.5	2659.85	1784.05	1554.4	2221.15	2157.7	1752.7
PCIF1	582.166666666667	690.566666666667	471.5	310.8	492	554.066666666667	493.6	628.066666666667	644.566666666667	697.066666666667
PCK1	14.1	20.1	40.6	12.1	28	11.6	99.6	141.2	7.6	80.5
PCK2	2461.1	7088	1660.9	1711.4	1041.2	4001.6	3037.7	1786.1	2969.9	2919.2
PCLO	66.2333333333333	44.5666666666667	18.8333333333333	27.6	43.5666666666667	76.2666666666667	106.7	77.1666666666667	132.366666666667	52.4333333333333
PCM1	2035.25	2123.35	1776.08333333333	1056.01666666667	1567.61666666667	1693.33333333333	1225	1387.15	1738.88333333333	1598.48333333333
PCMT1	7088.03333333333	5793.63333333333	8663.23333333334	7370.13333333333	7494.4	5596.96666666667	5262.66666666667	6470.23333333333	5404.56666666667	6188.7
PCMTD1	1821.08	1224.54	1855.76	2178.9	1340.92	1807.66	1522.86	1678.16	2230.34	1817
PCMTD2	1696.3	1559.45	1445.05	1765.6	1597	1058.55	844.45	995.85	1010.45	723
PCNA	8660.2	5930.1	7169.8	6922.9	9672.7	4202.8	3521.9	7530.3	6117.2	6081
PCNP	7593.03333333333	6819.6	10715.9666666667	9339.9	9249.5	6257.93333333333	4821.46666666667	6632.8	7557.53333333333	5688.93333333333
PCNT	661.65	973.55	664.85	795	629.5	748.5	1093.1	780.45	542.3	601.15
PCNX	641.728571428572	517.685714285714	638.9	688.057142857143	632.914285714286	338.128571428571	423.5	514.685714285714	423.328571428571	482.328571428571
PCNXL2	263.1	245.02	189.82	268.16	202.4	230.1	376.18	261.84	341.16	225.94
PCNXL3	400	956.8	368	280	507.2	876.8	103.3	928.3	346.4	738.4
PCNXL4	406.225	491.625	431.825	448.75	464.725	554.65	259.2	385.7	483.975	363.65
PCOLCE	18634.7	18254.6	14520.2	18721.3	11102.9	27255.5	36589.2	18622.7	40355.9	28583
PCOLCE-AS1	429.4	266.2	294.4	293.4	269.6	413.5	573.4	431.9	354.9	509.7
PCOLCE2	2281.7	2207.5	3763.7	6255	1739.1	1317.6	2184.7	2665.4	2324.3	1411.3
PCP2	104.6	20.3	27	10.3	41.9	160.7	72.5	33.4	58.5	35.6
PCP4	12.3	31.5	23.2	4.5	26.7	20.9	138.7	9.1	172.3	8
PCP4L1	158.3	204.3	64.1	112.3	116.4	254.2	269.6	214.7	231.4	81.1
PCSK1	10.9	23.3	32.1	203.1	3.4	29.5	205.2	73.2	112.3	6.7
PCSK1N	350.7	527.4	61.3	136.5	192.4	43.8	215.2	299.1	478	437.9
PCSK2	18.9	21.4	37.25	37.45	20.4	28.4	79.65	61.3	17	71.9
PCSK4	315.1	389.2	202.1	297.1	112	260.1	1037.9	373.6	563.4	431.8
PCSK5	438.133333333333	264.7	602.766666666667	871.8	254.566666666667	500.5	501.966666666667	454.066666666667	453.466666666667	525.333333333333
PCSK6	66.5	72.175	48.1	40.725	43.825	80.85	77.225	35.175	88.75	55.3
PCSK7	636.25	461.1	427.65	427.6	406.1	584.95	413.15	489.15	326.8	243.75
PCSK9	57	31.7	79.6	20.2	28.5	159.9	463.1	190	37.3	76.2
PCTP	855	776	1131	929	977.2	1050.6	931.7	788.5	947.6	974.7
PCYOX1	7881.4	5125.65	9084.45	8775.1	6076.85	6682.25	3999.1	6168.9	5664.5	4967.2
PCYOX1L	1317.9	794.6	1000.9	1353.1	851.1	1381.8	1687.8	1034.6	1283.5	1854
PCYT1A	1218.83333333333	1339.43333333333	1064.1	1050.33333333333	1441	1022.93333333333	1177	1580.8	907.366666666667	1076.66666666667
PCYT1B	137.366666666667	101.366666666667	78.9666666666667	101.933333333333	94.7333333333333	74.9666666666667	188.766666666667	123.9	113.6	121.866666666667
PCYT2	348.2	432.55	221.9	199.25	320.1	337.25	578.7	292.85	312.8	172.05
PDAP1	1349.75	2065.15	2233.45	1926.95	1266.75	1621.4	887	2094.05	2148.55	2334.8
PDC	122.5	84.5	53.3	73.7	64.6	97.8	72.4	121.7	68	17.2
PDCD1	55.9	18.8	17.5	52.9	21	121.2	93.9	27.3	38.6	40.5
PDCD10	10734.6	11009.5	8889.3	7592.1	15129.4	8943.2	12183.2	10235.1	6813.9	8541.5
PDCD11	725	1084.4	654.3	723.05	1102.25	870.05	978.1	851.8	1088.55	989.2
PDCD1LG2	296.25	902.75	107.6	244.25	1266.15	421.1	472.45	1535.45	311.2	750.6
PDCD2	669.2	512.64	559.94	673.52	688.86	585.66	401.4	547.22	741.74	596.3
PDCD2L	774.1	1063.4	746.2	558	719.3	770.7	1200.4	682	1234.5	1351.1
PDCD4	106.7	161.5	38.2	86.4	47.8	89.6	23.7	68.2	66.6	45.9
PDCD4-AS1	63.6	57.5	75.9	127	39.4	24.8	152.7	64.5	127.1	156.2
PDCD5	1085.45	1131.6	1098.25	1129.65	1353.05	744.55	1118.9	1031.75	1177.5	930.05
PDCD6	1946.1	1793.43333333333	2543.7	2151.16666666667	2433.1	2352.63333333333	1961.8	2707.33333333333	2580.66666666667	2352
PDCD6IP	6597.6	8032.8	6806	6097.1	7174.9	6520.3	5388.1	7004.05	6105.25	6155.85
PDCD7	1572.75	1257.05	1075.35	1101.05	816.2	1287.6	1062	1116.45	1670.2	865.75
PDCL	1275.35	936.3	1114.4	1241.95	1046.65	963.5	849.55	1004.7	826.6	971.15
PDCL2	9.5	0.9	5.6	3.4	3.2	16.1	259	3.6	23.8	28.4
PDDC1	1237.8	1078.7	1125.5	1287.9	1538.1	1170.7	1392.7	1046.5	867.8	881.8
PDE10A	106.1	159.1	200.633333333333	118.633333333333	108.5	168.133333333333	425.1	77.8333333333333	163.833333333333	127.333333333333
PDE11A	97.875	93.625	162.6	88.925	123.925	136.775	548.675	109.475	144.325	121.375
PDE12	920.5	877.825	775.175	741	1085.475	961.6	826.475	814.15	760.15	794.85
PDE1A	119.728571428571	38.3714285714286	186.728571428571	615.657142857143	26.3857142857143	73.2142857142857	95.4428571428572	208.028571428571	75.8714285714286	117.557142857143
PDE1B	16.2	20.5	21.4	32.4	32.5	70.8	143.9	20.7	36.2	77.6
PDE1C	1120.93333333333	2126.75	1993.38333333333	1331.13333333333	1057.93333333333	1492.06666666667	1304	1818.8	1985.71666666667	1702.03333333333
PDE2A	46.7	163.3	25.2	20.7	156.1	359.2	123.9	27	83.6	27
PDE3A	214.75	142.6	470.95	905.775	311	98.95	233.075	346.325	102.925	223.25
PDE3B	108.333333333333	157.366666666667	49.2666666666667	90.7	56.1666666666667	182.066666666667	254.9	165.133333333333	170.6	179.733333333333
PDE4A	369.24	390.46	204.74	278.34	258.48	520.54	426.28	451.32	347.4	336.36
PDE4B	1105.16666666667	448.766666666667	1005.93333333333	1826.16666666667	852.933333333333	1692.7	1025.06666666667	1986.76666666667	874.833333333333	1233.5
PDE4D	302.933333333333	235.25	300.35	198.683333333333	235.816666666667	510.333333333333	435.066666666667	260.383333333333	476.15	402.033333333333
PDE4DIP	802.3	878.65	1615.5	375.2	1044.375	1759	463.15	434.75	947.575	585.85
PDE5A	929.8	805.183333333333	2668.6	1624.9	464.1	616.416666666667	889.466666666667	802.233333333333	657.85	1319.7
PDE6A	102.1	114.5	75	21.2	31.6	19.3	211.8	190.1	169.2	116.9
PDE6B	96.15	88.15	27.85	12.1	31.85	88.45	161.15	73.25	112.15	169.55
PDE6C	3.3	2.5	2.6	31	0.7	1.1	28.7	67.6	0.8	38
PDE6D	1110.6	947.866666666667	1853.56666666667	1469.6	1538.83333333333	979.933333333333	1582.63333333333	1161.8	1160.26666666667	1209.66666666667
PDE6G	70.6	73	41.3	43.2	47.7	92.1	242.6	50.9	75.3	51.5
PDE6H	3.5	8.9	6.6	7.1	6.9	3.7	267.3	86.2	84.9	15.2
PDE7A	299.483333333333	219.7	207.95	193.483333333333	217.566666666667	216.45	362.433333333333	170.033333333333	272.566666666667	219.5
PDE7B	2393.36666666667	1190.66666666667	1043.1	2232.6	742.833333333333	1635.6	1274.36666666667	1322.63333333333	1399.66666666667	1892.96666666667
PDE8A	1410.875	1420.275	1282.825	1108.05	1589.4	972.925	1051.825	1267.1	1415.475	1198.55
PDE8B	85.9	97	129.233333333333	76.9666666666667	58.7666666666667	43.9666666666667	198.9	38.9	125.566666666667	71.8666666666667
PDE9A	43.55	29.4	86	46.5	11	31.6	170.05	13.5	84.55	70.85
PDGFA	923.05	842.45	1074.35	722.3	934.95	2202.45	2478.5	948.2	2050.45	1718.9
PDGFB	59.7	49.475	56.5	63.05	91.575	52.7	315.25	123.6	46.725	123.35
PDGFC	20921.85	17201.8	17291.35	17810.3	18724.4	29571.95	32058.9	24265.1	31821.8	25539.45
PDGFD	139.85	189.85	127.55	706.65	103.2	180.65	448.45	221.3	407.75	167.6
PDGFRA	8914.975	4497.4	8747.925	10165.8	3911.625	4793.975	3894.1	4445.775	5226.775	5813.175
PDGFRB	4133	6761.4	5117	3616.8	3626	6610.9	7256.2	3769.8	4748	6727.2
PDGFRL	74	10.3	193	441.5	167.9	91.1	138.6	8.4	313.2	109.6
PDHA1	3874.16666666667	4650.86666666667	3361.83333333333	3605.73333333333	3616.5	3554	3402.73333333333	2635.9	3272.3	3576.06666666667
PDHA2	66.9	82.1	137	81.9	62.9	244.2	428.5	24.4	127.7	233.1
PDHB	9629.55	9955.15	11135.65	11564.25	14079.65	7179.2	5147.8	8361.3	7358.25	8548.25
PDHX	4134.5	3730.5	4760.5	4515.1	4972.5	4130.7	3481	4507.3	4280.4	3890.3
PDIA2	63.8666666666667	44.5	26.9333333333333	15.8	17.2333333333333	23.7	237.9	95.2666666666667	64.6666666666667	29
PDIA3	8517.23333333333	9209.8	11833.7	10171.9333333333	10968.9333333333	8611.6	8837.03333333333	8790.73333333333	12107.7	7141.06666666667
PDIA4	3086.25	3259.3	3471.4	4456.2	4712.75	2677.45	3354	3109.75	3934.35	2482.15
PDIA6	15865.8	20941.85	17050.675	18852.5	19274.9	10971.225	11785.55	16020.575	21105.625	12787.05
PDIK1L	555.6	392.3	590.2	363.4	596.3	514.5	463.4	389	469.6	591.2
PDILT	7.8	7.9	14.5	13	9.2	17.6	82.8	23.8	13.3	14.4
PDK1	3153.9	3087.96666666667	609.6	1198.13333333333	898.4	2340.43333333333	2609.06666666667	1128.16666666667	1804.6	1161.76666666667
PDK2	957.15	730.3	750.5	618.2	592.85	1196.8	1139.85	1346.85	1323.75	1280.5
PDK3	709.14	781.96	232.92	564.72	106.76	559	798.08	226.74	367.38	269.64
PDK4	456.666666666667	70.8	1182.1	1241.6	283.966666666667	1008.83333333333	466.6	791.433333333333	954.966666666667	590.033333333333
PDLIM1	16365.1	12280.4	14004.2	8068.3	12766.1	17357.9	18409	15819.6	12927	19257.9
PDLIM2	4321.6	5721.25	5541.65	4827.7	4122.3	6349.9	6943.15	5841.65	6790.85	6775.4
PDLIM3	245.7	336.3	57.8666666666667	310.666666666667	353	119.133333333333	170.6	223.733333333333	98.1	241.633333333333
PDLIM4	1833.86	1801.24	1288.68	1250.94	1449.5	2541.98	2066.16	2059.66	1412.88	1621.12
PDLIM5	6895.47	8547.79	7194.18	5510.2	10950.79	6412.66	5670.08	7242.92	4192.47	8229.83
PDLIM7	1126.62857142857	2829.8	628.914285714286	578.514285714286	1410.95714285714	1866.3	2117.04285714286	2359.04285714286	1858.57142857143	2196.6
PDP1	4427.05	4129.95	4082.65	3002.65	3525.2	2104.15	1376.95	2463.35	2181.3	2666.25
PDP2	713.45	706.2	444.3	488.85	681.15	482.05	686.55	505.95	743.25	593
PDPK1	193.1	152	162.1	93.9	79.9	203.1	75.4	11.8	51.3	143.1
PDPN	2525.775	1564.15	1152.925	6812.025	608.925	3115.55	3134.575	1689.325	1364.375	823.825
PDPR	1462.46666666667	1449.7	908.133333333333	1211.4	864.966666666667	1657.16666666667	1635.2	1169.13333333333	1687.06666666667	2192.26666666667
PDRG1	1269.6	1606.2	1511.6	1518.2	2075.1	1894.9	2087.1	1568.5	1591.9	1615.3
PDS5A	2394.95	2749.425	2673.225	2607.65	2539.275	2096.775	1511.025	2244.4	2127.275	2385.625
PDS5B	520.433333333333	516.266666666667	594.85	653.633333333333	487.583333333333	356.6	514.866666666667	368.683333333333	479.333333333333	439.866666666667
PDSS1	366	462.35	209.3	237.2	430.15	229.65	317.35	328.1	179.65	251.1
PDSS2	932.45	876.3	791.9	1181.95	1035.15	948.1	968.6	792.35	776.9	933.15
PDX1	60.4	49.2	40.3666666666667	64.6	31.9666666666667	20.1666666666667	97.9	73.7	45.7333333333333	20
PDXDC1	251.54	163.58	162.88	116.56	161.64	135.64	295.82	136.58	162.5	137.98
PDXK	1545.63333333333	1830.71666666667	1276.5	1472.85	1672.96666666667	2085.45	1870.55	1582.93333333333	1654.95	1627.11666666667
PDYN	28.7	28.3	17.5	39.5	6.5	12.8	166.6	21.8	47.9	27.5
PDZD11	7513	8311.5	9713.9	8126	11562.6	6724.6	6118	8950.8	7015.2	8191.3
PDZD2	37.6666666666667	67.8333333333333	33.5666666666667	46.1666666666667	52.0333333333333	28.5333333333333	215.733333333333	17.7	33.7	44.2333333333333
PDZD3	67.75	44.25	10.05	14.55	34.05	34	93.8	12.95	36.85	13.25
PDZD4	55.3	95.3	33	36	41.8	235.3	85.9	52.1	74.5	53.5
PDZD7	55.6	64.8	56.3	23.6	18.6	62.7	101.3	226.4	27.8	132.9
PDZD8	1721.325	1098.575	1400	1316.35	1038.1	1576.125	815.775	1205.3	1125.1	1268.625
PDZD9	4.9	22.6	11.1	19.6	5	9.9	59.7	67.6	181.6	5.5
PDZK1	82.4	89	80.3	35.7	71.8	4.5	98.2	7.1	12.5	14.6
PDZK1IP1	84.35	25.2	28.1	149.6	71.75	104.65	243.8	58.35	89.15	114.6
PDZRN3	4259.2	1462.1	1642	3297.1	2093.25	2037.15	1948.9	2227.75	1778.65	2560.4
PDZRN3-AS1	117.9	204.6	17.7	84.2	259.7	144.4	344.4	207.4	160.4	25.6
PDZRN4	42.7	60	40.3	51.3	36.6	27.5	42	96.1	112.9	5
PEA15	18471.4	19527	18679.5	16777.45	16446.8	23161.15	22965.05	28190.9	26722.55	24671.65
PEAK1	6228.3	6139.05	5593.25	7983.95	4807.6	6884.5	4068.4	6065.5	4544.85	6806.4
PEAR1	1391.9	2623.7	2656.2	1370	1085.8	1160.1	1268.8	1866.9	968.1	1293.4
PEBP1	10456.7	11702.6333333333	12279.8666666667	10865.5333333333	13295.2333333333	13144.8	10629.2666666667	15374.1333333333	10877.3333333333	11996.9333333333
PEBP4	181.8	115.9	196.8	250.3	176.3	126.7	354.5	226.7	350.6	162.7
PECAM1	95.4	125.48	126.56	107.92	122.74	96.36	551.94	150.72	180.64	64.72
PECR	939.6	469.55	564.15	727.35	740.1	360.85	850.25	450.8	506.85	432.2
PEF1	3567.6	4853.9	4383.3	4067.6	6143.6	5339	5068.8	4912.4	4815.8	5490.5
PEG10	521.7	615.9	212.05	865.85	142.1	682.2	940.15	235.35	924.55	554
PEG3	191.05	127.7	116.55	118	112.05	108.95	318.8	52.2	289	143.8
PEG3-AS1	27	8.9	60.6	12.7	115.6	20.6	315.6	110	224.2	70.3
PELI1	255.55	412.2	277.25	355.55	308.3	381.8	695.3	414.85	356.7	414.35
PELI2	369.8	278.4	215.45	305.9	189.25	421.6	566.3	311.75	519.5	386.45
PELI3	784	527.4	496.5	473.6	584.5	929	759.8	513.2	686.2	838.7
PELO	1365.06666666667	1157.23333333333	1245.63333333333	1149.1	1328.1	2135.63333333333	2399.06666666667	2038	2324.93333333333	1883.46666666667
PELP1	998.9	973.1	587.9	675.2	494	1260.4	1515	1047	1112.2	1166.1
PEMT	1382.7	1439.3	1231.1	1113.2	1308.8	1099.7	1131.2	1341.1	1192.3	1477.5
PENK	8804.85	6343.35	11950.9	12478.5	2461.45	1946.65	1526.05	3124.6	3731.25	4159.3
PEPD	2320.6	3322.3	3018.6	3322.3	3900.7	2467.1	1633.5	3373.5	1914.8	3413.3
PER2	792.85	978.1	461.85	632.2	601.35	663.65	1202.05	342.1	506.85	411.95
PER3	311.825	304.925	359.225	326.55	320.2	257.275	428.75	289.15	505.25	306.6
PER4	80.1	80.7	80	77.15	96.9	143.4	278.45	94.35	74.3	59.1
PERM1	11.5	9.1	9.5	21.8	29.6	72.9	150.1	65.1	45.3	35.8
PERP	1848.02	1485.74	1801.66	2048.76	962.78	1163.96	1016.64	3116.44	573.94	1118.68
PES1	1037.15	1246.25	756.7	646.75	859.85	1326.35	1581.7	958.25	970.55	1015.35
PET100	4613.6	4165.7	7634.8	8352	6511.4	3771.5	4117	3657.3	3108.8	4980.6
PET112	652.2	953.9	605.3	744.3	711.5	728	921.4	803.6	839.9	761.6
PET117	984.4	563.85	625.25	578.25	712	613.8	641.6	491.7	701.95	685.75
PEX1	745.2	668.2	527.15	521.6	527.55	576.2	608.6	490.6	616.35	660.55
PEX10	570.35	1014.6	470.7	478.6	592.5	791.55	430.85	744.85	992.25	789.35
PEX11A	685.65	424.9	706.15	831.15	420.55	923.7	644.45	636.65	738.75	548.05
PEX11B	2010.3	2476.2	2777	2510.9	2689.3	1776.1	1675.1	2405.4	2102.5	2289.4
PEX11G	60.8	402.6	306	238.3	441.2	278.7	222.5	153.5	234.7	279.2
PEX12	986.1	1394.5	1127.8	1369.1	1248.1	1132.2	1420.8	966	1372.5	794.3
PEX13	781.34	739.8	929.72	742.62	950.9	790.08	633.22	639.98	650.08	751.74
PEX14	1045.96666666667	925	990.266666666667	885.5	1038.86666666667	940.533333333333	887.666666666667	1280.56666666667	758	1189.76666666667
PEX16	1187.46666666667	1197.56666666667	1277.1	1061.5	941.733333333333	1024.3	1207.43333333333	749.6	1000.83333333333	998.1
PEX19	2361.35	2058.6	2384.65	2028.65	2846.9	3228.75	2227.1	2801.45	2762.55	2826.15
PEX2	1763.83333333333	1351.2	2428.66666666667	2307.86666666667	1992.03333333333	1343.76666666667	1525.9	1226.63333333333	1733.6	1706.4
PEX26	214.3	286.266666666667	214.433333333333	223.266666666667	230.533333333333	256.133333333333	548.833333333333	303.2	255.566666666667	352.266666666667
PEX3	1597.43333333333	1258.66666666667	1485.43333333333	1060.86666666667	1825.26666666667	1058.56666666667	1101.06666666667	1209	1026.36666666667	1081.63333333333
PEX5	1004.05	1192.9	926.05	795.55	1002.95	1210.9	941.45	1161.95	1407.1	1110.5
PEX5L	32.225	23.225	28.45	48.175	19.85	94.9	132.75	111.65	39.075	16.45
PEX6	963	557.75	310.75	752.55	389.6	1150.75	441.15	1053.95	1424.45	1138.2
PEX7	1450.1	970.15	1659.85	952.65	954.25	1136.65	383.55	1071.6	1000.2	1005.05
PF4	196.8	290.3	126.5	271.5	20.6	233.2	310.3	364.8	70.1	98.6
PF4V1	84.8	11.9	106.3	1042.2	145.3	64.6	72	103	29.1	88.1
PFAS	628.7	1021.8	436.3	849.8	1193.7	469.2	352.2	517.9	556.2	741.1
PFDN1	3203.9	3316.8	2329.8	3346	4297.2	1605.8	2464	2166.4	1894.1	1668.2
PFDN2	5823.6	6778.6	7053.9	6349.6	9505.8	6804.7	5210.2	6783	6957.4	7249.6
PFDN4	3197.6	2794.7	2961.16666666667	2990.83333333333	3076.6	3253.46666666667	3890.56666666667	2960.3	5252.96666666667	3557.9
PFDN5	20608.25	17289.35	28242.65	23372.2	27232.65	30296.5	31242.65	20524.4	29658.45	22751.8
PFKFB1	82.7	98.2666666666667	59.0666666666667	25.6333333333333	78.6666666666667	105.666666666667	252.6	72.1333333333333	83.8	65.0666666666667
PFKFB2	203.425	135.075	170.3	204.375	102.175	154.525	314.55	161.35	144.5	187.5
PFKFB3	2824.4	2298.1	928.7	2306.8	1983.4	4646.4	4219.6	1031.5	2347.9	1749.7
