geneNames	GSM878095	GSM878096	GSM878097	GSM878098	GSM878099	GSM878100	GSM878101	GSM878102	GSM878103	GSM878104	GSM878105	GSM878106	GSM878107	GSM878108
ZNF580	2418.3	2383.9	530	830.7	1316.6	882.1	579.8	733.1	473.4	3040.1	1614.7	2665.4	3082.6	2076.5
ZNF581	1411.8	1473.5	1057.4	999.1	954.2	1943.4	954.3	1531.6	721.6	2736.2	3337.3	1809.7	3791.2	2022.1
ZNF582	323.3	356.9	423.5	411.8	297.5	440	383.6	485.9	574.7	531.6	942.4	559.7	721.8	545.1
ZNF582-AS1	274.75	229.2	262.05	344.35	181.05	200.3	174.25	243.75	229.65	464.95	116.5	274.05	399.5	273.55
ZNF583	179.6	183.8	56.95	139.5	168.75	87.85	94.65	108.15	134.45	119.05	71.95	181.1	39.85	213.95
ZNF584	671.8	557.1	516.7	492.3	499.9	470.7	432	474.9	178.7	410.7	260.7	598	638.3	322.3
ZNF585A	490.45	531.15	505.35	599.65	417.175	528.2	569	590.3	483.875	743.1	729.85	457.95	667.95	618.6
ZNF585B	316.65	377.05	466.5	466.1	602.45	950.45	706.4	797.2	866.6	739.4	538.8	437.3	419.7	548.8
ZNF586	386.7	431.85	230.4	215.4	320	352.45	409.1	475.35	381.35	321.2	459.55	299.95	371.6	385.35
ZNF587	2177.25	1334.05	1307.95	1427.2	1107.4	1138.35	1326.8	1385.45	1481.85	795.8	800.3	1072.75	1900.9	1269.65
ZNF587B	973.8	723.6	566.9	594.2	787.3	505.4	932.1	1132.7	1107.9	433	699.9	424.7	421.7	367.3
ZNF589	160.425	162.575	146.85	184.75	214.15	147.7	152.325	109.775	139.85	255.725	385.1	153.375	249.925	272.225
ZNF592	719	768.466666666667	621.9	584.9	702.566666666667	774.033333333333	587.566666666667	503.266666666667	612.8	848.833333333333	949.633333333333	562.3	656.566666666667	669.3
ZNF593	1598.1	1614	1966.3	1401.8	2385.1	1086.3	1056.2	1989.6	2332.4	2147.7	1841.6	1636.7	2339.2	1771.7
ZNF594	67.95	119.2	99.25	94.95	180.75	149	126.5	164.9	215.85	127.5	362.9	111.55	153.75	105.35
ZNF595	139.6	97.4	57.55	59.25	341.35	217.9	100.25	106.7	34.5	103.65	350.5	55.65	359.6	147.3
ZNF596	220.7	255.4	264.8	208.6	260.9	202.4	327.1	414.7	218.2	173	105.6	56.3	197.9	168.1
ZNF597	180.9	151	221.65	197.75	244.2	135.35	215.15	171.95	283.55	229.55	222.95	162.25	190.8	241.85
ZNF598	360.35	502.7	369.6	335	391.45	353.75	279.2	276.25	281.75	560	779.25	751.3	673.6	512.75
ZNF599	253.25	207.225	279.825	309.175	266.225	270.65	325.7	344.2	292.375	241.675	396.2	282.05	281.075	200.3
ZNF600	667.2	516.6	631.7	665.5	916.1	592.2	687.2	593.1	640.8	506	458	559.5	656.5	393.3
ZNF605	407.15	392.85	398.7	492.5	431.05	484.75	575.8	740.45	461.9	321.5	262.45	220.2	330.55	353.95
ZNF606	270.25	417.65	245.95	335.2	358.5	374.4	265.2	304.55	329.3	278.55	553.25	275.15	389.4	225.1
ZNF607	321.4	167.7	313.3	211.8	146.4	230.1	121.2	280.4	154	337.2	309.9	257.1	428.1	249.7
ZNF608	376.65	236.05	246.4	289.5	128.85	514.35	446.55	156.55	312.45	334.65	314.95	279.8	213.65	265.4
ZNF609	353.933333333333	458.833333333333	273.066666666667	457.233333333333	406.933333333333	630	355.133333333333	576.066666666667	352.3	580.1	544.866666666667	455.3	508.533333333333	664.833333333333
ZNF610	219.1	294.7	319.1	435.7	223.4	614.4	300.9	299.5	257.7	378.8	380.2	196.7	422.8	188.4
ZNF611	1136.45	625.85	498.8	541.95	647.7	800.75	726.45	613.1	688.6	541.9	636.6	550.9	726.7	535.3
ZNF613	68.5	55.9	24.8	27.3	41.3	18.1	17.8	74.2	135	28.9	187.2	12.8	25.5	42.4
ZNF614	386.533333333333	324.1	410.766666666667	471.866666666667	514.7	455.9	388.9	460.266666666667	455.266666666667	297.2	358.4	327.766666666667	381.2	340.766666666667
ZNF615	477.7	618.5	635.4	814.9	520.7	625.6	571	771.2	682.6	485.8	909.8	556.2	549.8	567.4
ZNF616	177.25	172	285.3	246.8	229.35	397.8	361.05	254.3	315.6	243.25	424.3	189.3	481.15	226.3
ZNF618	1057.3	1219.7	638.766666666667	664.6	908.766666666667	837.966666666667	891.366666666667	649.833333333333	605.266666666667	741.333333333333	583.233333333333	870.1	852.5	895.3
ZNF619	222.6	316.7	284.3	267.8	260	150.4	297.4	315.9	314	268.3	84.6	289.9	205.2	256.1
ZNF620	44.5	32.1	2.2	25.4	32.3	6.6	3	23.5	11.5	87	306.8	34.2	9.5	35.9
ZNF621	535	600	481.466666666667	622.9	490.633333333333	691.566666666667	550.6	624.366666666667	543.466666666667	564.933333333333	485.133333333333	565.733333333333	716.566666666667	588.7
ZNF622	2955.3	3099.7	3819.4	2993.2	3899.7	2165.8	2674.8	2783.3	3141.5	3161	3507.7	2543	3692.4	3243.9
ZNF623	698.7	693.5	840.3	670.7	655	1266.2	1468.4	776.3	1201.1	421.4	829.3	652	668.8	520.4
ZNF624	300.8	325.2	335.9	334.9	236.5	407.2	404.4	253.9	299.6	277.2	428.8	312	250.4	257.8
ZNF625	160.5	129.3	126.5	65.8	173.6	199.3	97.1	154	177.5	150.7	403.6	228.8	201	146.2
ZNF626	418.1	392.333333333333	476.8	334.033333333333	537.066666666667	720.733333333333	509.8	598.5	601.5	483.866666666667	683.2	528.966666666667	726.2	614.833333333333
ZNF627	1150.05	1202.25	985.9	852.95	1183.3	1906.15	1379.1	1841.15	1264.9	984.65	1265.5	871.6	1180.6	1324.2
ZNF628	309.1	417.1	344.1	169.3	583.5	320	199.2	196	225.2	590.2	347.9	461.1	362.4	542.9
ZNF629	1069.2	1442.1	1217.5	1160.8	1212.1	838.1	1212.8	944.2	893.3	1568.4	1584.7	1139.5	1662.2	1340.6
ZNF630	154.3	183.7	279	201.6	179.5	274.2	177.4	306.8	368.9	132.6	385.8	71.1	190.8	198.3
ZNF638	1508	1469.6	1535.9	1742.25	1507.25	2355.9	1969.75	1783.45	2117.45	1764.25	1748.7	1878	2053.95	1798.4
ZNF639	2216.66666666667	1972.83333333333	1997.16666666667	2322.86666666667	1929.93333333333	2017.46666666667	2379.8	2574.96666666667	2303	1420.33333333333	1610.8	1470.2	1494.96666666667	1289.1
ZNF641	297.25	347	206.275	291.375	359.6	174.525	254.2	313.675	296.325	130.225	371.925	263.6	197.7	192.025
ZNF644	2021.7	2039.65	2001.25	2108.85	2757.65	2446.3	2371.3	2505.45	2355.5	1882.9	1645.3	1782.3	1994.6	2180.45
ZNF645	69.1	128.1	80.2	31.5	121	84.5	105.9	91.8	14.8	152.4	532	19.2	107.2	165.3
ZNF646	48.3	161.4	50.1	41.4	29.1	31.6	16.1	17.4	34.6	136.8	84.2	249.3	53.8	73.8
ZNF649	267.4	231.7	318.3	160.1	271.1	209.8	151.4	268.9	277.7	271.4	219.7	275.1	390	207.5
ZNF652	1739.5	977.1	1289.45	1222.3	804.8	1044.95	885.7	801.525	954.375	914.375	1537.7	1060.475	1693.675	1287.775
ZNF653	126.85	139.2	80.25	110.85	73.15	125.2	107.55	166.55	76.65	146.4	161.9	122.75	221.05	144
ZNF654	649.816666666667	653.233333333333	496.65	559.15	585.916666666667	1209.66666666667	720.95	769.35	810.183333333333	610.933333333333	699.1	459.55	590.133333333333	454.266666666667
ZNF655	1779.93333333333	1704.9	1748.43333333333	1680.96666666667	1803.6	1618.93333333333	1559.8	1750	1702	1288.26666666667	1259.23333333333	1488.26666666667	1368.03333333333	1264.53333333333
ZNF658	262.5	323.7	183.4	227.6	108.7	350.6	377.4	300.1	302.2	250.1	56.9	213.5	256	170.8
ZNF660	25.3	74.3	142.3	152.8	101.9	2.3	109.2	41.7	63.4	82.6	382.3	13.5	46.7	113.5
ZNF662	270.1	338.1	375.2	311	348.3	463.3	479.8	320.4	243	246.8	341.3	299.7	267.9	195.2
ZNF663P	2.5	12.9	6.5	4.5	16.4	4	4	50.8	7.6	12.1	44.3	2.6	18.1	4.9
ZNF664	2609.625	2659.075	2634.325	2617.8	2402.55	3471.425	3160.575	3537.8	3213.95	2427.125	1850.925	2190.025	2648.175	2165.2
ZNF665	2819.3	2147.3	2923.4	1768.6	2164.6	1959	1545.2	1108.9	1233.9	1439	1986.2	2095.2	3153.6	2241
ZNF667	794.35	508.3	380.1	455.3	439.85	2096	577.25	717.55	519.05	1485.8	2014.2	562.6	1384.7	643.2
ZNF667-AS1	1027.5	759.8	1366.9	2034.9	1295.3	1493.2	2735.3	1774.6	1494.8	3324.4	1184.6	1033.7	3231.4	844.7
ZNF668	229.9	295.65	326.4	144.95	314.7	141.2	131.7	197.4	188.7	219.9	92.2	336.65	196.8	226.95
ZNF669	273.3	426.9	238	285.8	220.2	148.9	450.8	305.4	282	356	1272.3	132.2	363.6	195.8
ZNF670	196.2	230.1	277.6	216.8	181.1	222.3	286.9	256.1	169.8	8.9	44.7	112.2	232.5	276.9
ZNF671	210.2	136.9	361.8	223.8	196.9	258.3	285.7	156.7	207.4	248.4	291.7	287	217.5	203.5
ZNF672	396.366666666667	405.333333333333	309.4	424.933333333333	431.066666666667	392.666666666667	331.7	357.066666666667	233.166666666667	764.866666666667	688.433333333333	463.533333333333	670.566666666667	495.866666666667
ZNF674	45.4	86	5.2	4.2	4	42.5	5.5	36.7	55.7	128.6	245.3	2.8	6.6	70.4
ZNF674-AS1	119.8	172.6	230.1	137.8	288.7	342.7	148.3	217.9	202	239.3	176.1	71	342	120.6
ZNF675	201.7	169.3	267.7	110.4	244.2	155.9	111.3	131.5	138.3	115.7	167.4	287.9	300.9	134.3
ZNF677	624.275	447.975	631.875	647.75	464	879.575	575.475	709.1	669.775	753.35	645.4	600.2	834.875	714.725
ZNF678	416.45	259.175	254.825	292.025	118.975	196.1	220.175	250.325	207	181.925	321.225	147.175	194.725	199.425
ZNF680	680.5	517.3	564	581.9	508	1253.2	904.1	606.6	691.7	351.2	284.8	362.5	416.3	330.6
ZNF681	118.6	80.15	33.3	77.9	99.4	87.75	128.75	139.3	116.3	124.65	187.5	84.85	130.3	126.75
ZNF682	314.05	109.65	165.05	125.45	252.15	311.15	344.2	296.4	330.1	140.6	228.35	223.95	186.25	112.15
ZNF683	31.2	251.9	133.5	190.8	467.7	44.2	32.6	113.2	15.3	129.7	124.1	158.2	360.2	83.8
ZNF684	214.2	84.5	259.35	302.6	201.45	149.05	269.7	131.3	164.15	208.8	33.2	161.4	212.4	176.15
ZNF687	77.4	405.5	232.9	208	102.5	319	272.4	329.1	167.4	569	247.4	295	334.8	307.8
ZNF688	214.52	229.42	184.04	182.5	152.72	265.56	168.98	237.68	177.08	294.1	252.14	346.78	259.16	215.2
ZNF689	885.4	601.9	630.85	631.85	679.4	530.7	749.75	616.55	638.3	712.65	606.55	867.25	886.4	773.45
ZNF691	418.9	361.4	444.8	610.9	488	319.4	190.1	248.7	52.3	380.8	176.4	321.3	477.5	312.3
ZNF692	650.6	807.4	390	636.8	1223.5	619.4	461.6	542	464.6	858.6	1036.7	558	974.5	885.8
ZNF696	161.5	295.75	262.5	180.05	203.1	161.1	196.55	188.05	275.1	43.45	139.05	126.8	127.65	298.15
ZNF697	972.7	968.95	974.7	992.05	1227.8	843.8	1231.75	934.4	940.25	1067.85	1001.85	863.65	949.45	1168.2
ZNF7	358.125	333.625	371.925	388.125	294.475	541.875	465.825	392.85	402.075	392.375	454.15	332.325	476.4	390.875
ZNF70	235.9	399.2	196	200.3	36.3	211.9	229.7	208.4	196.4	221.3	92.2	51.7	261.8	325.6
ZNF700	581	429.9	520.3	595.1	522.2	526.1	778.1	471.1	543.3	411.7	1048.6	323.4	632.4	515.5
ZNF701	226.8	268.75	226.95	193.5	208.6	241.35	270.75	277.7	331.95	180.55	385.4	132.05	181.95	237.05
ZNF702P	45.9	144.6	189.2	181.5	248	87.8	113.5	179.5	185.5	55.7	217.4	83.5	172.6	281.9
ZNF703	881.1	1394.1	1018.1	1294.6	1101	1113.7	653.2	1646.8	573.7	1759.2	1330	1254.6	1413.3	1186.2
ZNF704	187.2	137.266666666667	350.85	298.016666666667	77.0833333333333	273.15	213.616666666667	258.766666666667	289.333333333333	168.233333333333	234.25	108.766666666667	165.666666666667	139.2
ZNF705G	22	50.6	22.6	82	124.5	28	14	60.4	3.2	25.9	77.1	89.9	124	62.2
ZNF706	3593.6	4531.55	4019	3043.35	4686.5	4530.65	3800.35	4916.5	5017.25	3852.3	3464.3	3513.2	3795.85	3696.85
ZNF708	286.9	214.3	264.1	159.9	328.1	360	416.3	299.9	327.2	254.4	371.8	279.4	328.1	233.7
ZNF709	167.52	173.8	103.96	135.7	131.68	207.36	135.66	143.1	122.58	169.56	509.04	134.8	176.7	139.4
ZNF71	72.8	167	141.6	196.775	164.675	219.7	160.45	180.475	136.2	203.15	308.775	194.175	257.425	164.575
ZNF710	258.52	269.28	240.74	266.82	332.18	197.5	163.2	167.92	230.74	351.04	300.38	198.6	209.34	182.3
ZNF711	101.55	155.8	63.9	75.15	222.95	251.1	304.95	260.3	104.4	198.65	26	151.25	115.8	150.3
ZNF713	54.1	61.2	62.6	6.1	52.9	57.8	51.2	84.4	60.6	11.9	34.4	3.1	8.2	44.2
ZNF717	356.3	334.15	279.4	307.45	341.95	517.9	341.3	433.55	317.7	703.95	459	372.7	569.05	586.95
ZNF718	177.35	93.2	38.45	34.9	307.8	177.75	240.65	292.65	187.1	157	370.15	126.25	270.25	149
ZNF721	3084.05	1360.65	1479.35	1760.3	1372.65	4836.2	2864.6	2652.6	2241.6	2049.7	3041.25	1617.95	1577.95	1581.5
ZNF732	62.2	50.45	26.15	11.5	3.2	21.5	2.8	16.25	7.3	10.25	40	25.85	26.75	13.9
ZNF736	220.866666666667	148.7	135.5	148.3	214.3	294	153.6	172.1	207.2	80.1666666666667	169.033333333333	134.3	93.4333333333333	90.7666666666667
ZNF738	493.05	616.75	596.05	376.75	699.45	626.35	691.55	787.4	730.75	358.3	342.25	510.05	523.2	372.85
ZNF74	151.5	169.05	106.85	172.25	63.05	142.95	100.9	156.05	105.85	154.85	406.4	138.15	246.25	124.55
ZNF740	333.8	332	310.1	415.9	340.633333333333	334.1	333.2	246.333333333333	265.4	501.366666666667	820.966666666667	545.833333333333	420.133333333333	361.766666666667
ZNF746	577.95	668.95	489.7	506.85	620.35	563.6	542.5	841.3	722.25	836.2	454.8	734.95	637.6	663.8
ZNF747	609.833333333333	543.233333333333	631.566666666667	546.133333333333	591.8	478.933333333333	624.966666666667	607.666666666667	560.7	775.833333333333	630.8	665.3	756.133333333333	658.433333333333
ZNF749	47.1	65.6	24.2	75.4	123.7	80.4	73.4	28.9	37.7	28.8	36.7	83.8	144.7	135.1
ZNF750	45.1	0.2	3.7	6.4	8.3	3.6	3.9	27.3	1.5	78.7	20.1	55.9	5.4	2.7
ZNF75A	728.9	652.2	665.3	601.85	765.65	711.05	628.35	819.4	685.65	618	1037.65	576.45	813.65	639.25
ZNF75D	271.2	220.7	351.666666666667	374.5	318.7	314.633333333333	263.733333333333	259.133333333333	263.933333333333	312.6	319.033333333333	223.333333333333	316.866666666667	216.933333333333
ZNF76	200.9	271.7	149.3	254.6	270.5	149.5	205.9	51.3	75.5	90.1	97	390.9	370.3	29.3
ZNF763	188.65	158.25	86	63.65	145.9	163.8	89.15	120.35	117.05	183.15	161.45	130.45	119.4	144.8
ZNF764	480.7	452.55	472.8	330.2	427.7	490.35	407.5	480.2	395.25	391.6	431.95	323.1	299.5	343.7
ZNF765	831.533333333333	801.7	755.933333333333	462.533333333333	787	778.166666666667	1108.03333333333	881.066666666667	1286.46666666667	605.733333333333	450.466666666667	456.333333333333	571.9	528.666666666667
ZNF766	1966.1	1189.2	1920.1	1542.5	823.8	2396.5	1338.5	1402.3	1006.4	1538.3	2592.5	1527	3092.1	1932.6
ZNF767P	495.1	420.3	435.9	447.2	388.1	312.7	303.1	467.6	474.2	446.9	787.5	589.3	512.5	375.4
ZNF77	296.65	242.45	274.65	149.3	199	178.15	412.55	209.95	334.6	203.75	157.45	89.75	239.3	288.15
ZNF770	1629.25	1886.2	1775.55	2134.9	1919.8	2979.95	2219.65	2460.35	2599.45	2387.15	1477.65	1270.25	2575.5	2205.4
ZNF771	18.86	34.98	22.24	28.02	31.9	37.78	92.3	87.12	65.26	63.22	162	68.62	77.8	62.76
ZNF775	151.225	128.45	99.825	148.6	173.4	107.4	136.675	132.275	127.925	153.45	451.4	174.4	125.725	190.3
ZNF776	1651	797.6	1323.8	960.4	1007.5	1706.2	2291.8	1833.5	1875.6	727.4	778.1	822.7	1417.9	1205.4
ZNF777	419.625	594.375	394.675	523.975	409.7	304.525	293.6	350.65	333.95	401.2	300.1	420.625	361.425	387.75
ZNF778	284.7	321.9	292.7	226.5	246.7	317.5	236.3	222.9	230	277.9	369.2	188.2	363.7	234.2
ZNF780A	184.85	171.05	133.5	166.5	265.65	99.65	176.6	281.65	213.35	144.75	213.75	212.25	179.3	209.2
ZNF780B	76.05	136.6	73.9	97.675	77.275	102.525	104.775	98.8	125.525	33.15	194.5	61.95	67.3	79.125
ZNF781	72.1	50.65	43.35	25.95	122.55	14.8	53.6	81.75	97.2	25.15	227.4	30.55	144.55	24.3
ZNF782	174	126.3	8.5	84.8	10.2	114.7	77.6	71.5	112.5	88.3	66.7	128.2	102.7	75.9
ZNF783	528.3	715.9	293.45	407.85	567.45	621.75	755.4	565.7	689.8	475.1	561.1	520.25	479.55	356.75
ZNF784	561.4	535.5	172.3	462.4	241.4	362.5	415.4	564.1	348	751.1	1205.7	255.5	382.3	594.1
ZNF785	252.9	202.633333333333	173.9	240.7	226.466666666667	494.5	345.833333333333	357	393.3	264.133333333333	422.366666666667	247.366666666667	406.1	213.666666666667
ZNF786	331.1	209.2	274.2	334.3	258.7	393.4	394.7	296.4	453.4	463.1	355.4	271.7	173.6	109.5
ZNF787	211.4	97	114.65	82.2	167.25	218.85	136.05	168.9	139.4	340	343.65	232.1	338.4	265.1
ZNF789	184.175	200.775	138.95	115.75	176.65	153.875	176.275	258.2	227.725	73.75	130	184.925	105.175	139.85
ZNF79	252.4	292.8	240.333333333333	255.3	314.333333333333	269.6	231.566666666667	189.433333333333	201.633333333333	427.3	710.933333333333	196.3	314.1	212.8
ZNF790-AS1	335.75	189.1	224.6	202.45	250.35	286.95	255.9	262.6	256.45	233.15	200.9	291.4	298.3	154.05
ZNF791	2366.86666666667	1715.26666666667	1601.23333333333	1759.63333333333	1410.33333333333	2330.73333333333	1833	2133	1748.83333333333	2989.46666666667	2440.1	1973.9	2861.63333333333	2166.13333333333
ZNF792	154.1	76.9	106.1	193.9	137.9	263.9	155.3	121.2	116.9	238.1	31.2	119.3	110.1	170.3
ZNF793	200.2	176.1	216.5	154.8	313.2	310.7	373.5	325.4	245.9	135	49.4	267.3	246.7	268.8
ZNF8	561.82	360.18	417.06	428.6	326.24	421.84	407.24	446.12	375.42	390.14	275.08	361.34	522.46	407.26
ZNF80	20.5	56.5	18.9	18.3	46.8	32.8	35.2	23.5	13.4	90.3	208.1	35.2	26.6	74
ZNF800	155.85	294.9	270.1	138.85	236.85	443.35	323.8	377.4	360.1	262.35	360.9	227.1	266.35	285.65
ZNF804A	102.1	58.6	17.8	50.5	32.3	5.2	85	77.7	37.4	9.2	313.2	159.9	158.2	18.5
ZNF804B	59.5	5.6	8.5	3.1	97.2	2.1	2.2	22.2	2.1	3.9	97.1	13	6	3.6
ZNF805	642.9	545.733333333333	844.4	870.233333333333	588.6	1011.9	632.5	704.233333333333	930.633333333333	928	754.633333333333	720.966666666667	949.933333333333	809.733333333333
ZNF808	196.1	94.9	190.8	129.6	99.7	140.1	54	88.2	77.7	128.2	562.4	172.4	57.2	95.1
ZNF81	63.68	82.04	63.84	76.8	78.42	106.74	102.12	79.54	68.8	60.34	109.78	47.38	53.34	58.86
ZNF813	221.3	217.6	200.8	279	238.5	313.7	323	286.7	306.6	287.3	334.5	346.4	394.8	303.6
ZNF814	211.94	161.64	139.22	137.48	132.54	131.98	163.04	140.46	133.04	114.52	146.36	105.14	137.58	140.12
ZNF818P	224.8	327	326	314.8	334.4	277.6	263.55	256.7	457.15	295.9	285.95	289.15	222.35	283.75
ZNF821	193.266666666667	278.133333333333	130.833333333333	137.8	125.733333333333	235.866666666667	139	217.133333333333	105.433333333333	139.066666666667	454.633333333333	216.4	229.133333333333	158.533333333333
ZNF823	250.9	395.7	423.9	328.5	442.5	282.4	389.1	386.7	530	336.2	332.2	341.6	239.2	308.8
ZNF826P	31.9	356.95	273.45	147.15	194.95	354.1	386.8	225.4	384.2	259.2	518.6	188.75	166.35	132.3
ZNF827	1085.46	1049.1	848.94	1401.14	1269.08	1977.08	1639.56	1650.94	1056.52	871.84	901.78	829.06	988.32	1056.34
ZNF829	245.4	152.65	189.9	139.25	197.25	160.65	270.05	226.35	321.65	165.55	365.7	187.7	168.6	244.35
ZNF83	1523.5	937.9	1455.75	1571.2	1521.95	1447	1343.45	1230.35	1297.35	1053.4	1034.55	783.1	983.1	885
ZNF830	1149.25	1158.3	1105.7	1258.7	1212.4	1283.15	1132.95	1243.1	1304.05	1171.6	1277.9	1191.35	1360.4	1219.7
ZNF831	35.75	84.25	11.75	28.1	41.9	17.05	26.6	36.05	52	14.15	158.6	9.25	65.45	44.8
ZNF835	9.3	15.7	23.1	43.1	16.9	25.4	14.5	12.1	6.9	35.5	47.8	34.2	184.6	25.2
ZNF836	257.8	220.7	364.85	568.55	331.95	310.55	258.55	217.8	176.5	400.3	649.35	229.65	430.4	397.8
ZNF837	107.7	138.2	84.15	19.25	50.35	41.25	43.4	44.5	37.8	148.25	480.9	153.65	262.9	72.4
ZNF839	472.6	534.05	384.65	414.75	342.8	481.25	302.05	379.1	323.4	464.65	409.95	392.85	586.4	508.1
ZNF84	1462.7	1180.5	1155.1	1390.2	917.3	2027.65	1120.95	1085.5	1263.45	1476.9	1209.75	891.8	1476.25	1015.55
ZNF843	620.6	441.45	504.95	350.7	481.8	592.25	363.45	618.15	419.5	426.6	648.35	599.4	560.7	476.5
ZNF844	280.6	373.55	386.35	324.8	305.55	383.7	407.5	352.7	354.7	301.3	329.3	255.7	359.55	372.55
ZNF85	453.85	442.3	568.55	342.95	640.95	692.15	425.05	839.1	400.45	600.2	446.85	339.3	564.75	444.4
ZNF850	196.9	164.6	173.8	148.5	140.6	267	292.2	220.9	297	208.5	161.4	124.2	351.5	131.2
ZNF852	93.7	39.9	46	32.3	44.3	56.8	29.1	67.4	8.2	5.3	76.3	77.6	46.4	3.4
ZNF853	134.25	149.1	18.85	140	23.05	56.3	84.8	119.05	16.9	102.55	404.05	32.8	614.35	153.15
ZNF862	449.7	398.9	456.35	693.75	394.1	882.1	266.2	437	395.55	736.1	913.1	585.9	872.15	607.05
ZNF865	192.65	147.3	117.95	221.55	71.05	204.6	163.95	223.05	149.35	494.65	187.75	217.55	151.85	66.15
ZNF876P	20.7	36.8	10.9	48.6	13	21.4	10.3	58.1	58.7	26	145	2.1	25.3	9.9
ZNF879	530.3	340.3	318.1	506.8	338.4	548.7	595.9	536.2	490.8	390.6	794.5	260.1	263.1	353
ZNF880	989.55	346.25	342.4	705.3	866.35	827.55	420.1	356	1228.9	817.1	667.4	706.3	799.55	777.2
ZNF883	466.3	260.7	245	331.8	262.2	215.9	423.9	209.3	505.5	340.4	352.4	337.6	433.6	336.7
ZNF891	111.3	77.5	154.3	165.6	108.7	120.9	178.2	159.5	101.7	44.2	411.1	169.5	151.6	158.7
ZNF90	7.9	93.1	37.2	22.3	5	38.7	9.9	10.6	37.9	5.3	61	57.8	99.7	9.5
ZNF91	740.625	456.975	507.8	415.175	443.45	439.375	422.6	361.625	380.925	394.9	432.725	631.15	617.45	437.5
ZNF92	326.4	220.566666666667	344.133333333333	254.533333333333	308.533333333333	242.9	358.966666666667	322.833333333333	309.133333333333	195.766666666667	236	309.166666666667	272.666666666667	257.3
ZNF93	484.775	497.15	310.875	248	428.225	187.3	300.5	383.1	218.15	235.525	499.9	457.925	515	388.85
ZNF99	16.7	37.4	44.45	26.8	38.1	43.05	23.45	26.15	77.75	77.3	144.35	10.65	95.05	70.25
ZNFX1	4457.4	4107.7	4217	4266	3592.5	2300.1	2747.7	1463.1	2306.1	5498.8	3136.4	5197.4	2179	4011.2
ZNHIT1	5134.7	4191.8	7575.5	6753.1	6729	4646.2	6197.9	6126.1	5334.6	4942.2	7245.8	5531.1	4751.3	5194.9
ZNHIT2	262.366666666667	266.8	186.466666666667	191.633333333333	189.8	116.4	167.933333333333	183.233333333333	206.733333333333	347.2	102.9	233.466666666667	175.9	242.4
ZNHIT3	3528.2	3362.8	3484.8	3353.2	3595.2	4728.7	3993.1	3983	3459.6	3332.1	4180.8	2907	4937.4	3948.6
ZNHIT6	1372.9	1401.5	1366.2	1661.15	1776.05	1152.6	1472.5	1437.8	1871.4	1158.55	969.4	1363.25	1455.6	1502.65
ZNRD1	725.616666666667	938.516666666667	618.966666666667	646.266666666667	675.133333333333	773.183333333333	604.033333333333	932.533333333333	635.8	759.1	1501.21666666667	771.833333333333	1450.85	991.566666666667
ZNRD1-AS1	62.0333333333333	99	33.1666666666667	56.8	62.6	115.9	111.666666666667	68.5	49.7	112.1	246.1	58.6	92.9	84.6666666666667
ZNRF1	1159.14	904.34	895.12	878.06	727.16	1157.52	816.3	1006.6	895.96	919.18	1404.22	735.02	1041.14	1112.62
ZNRF2	198.15	143.25	91.9	273.45	145.45	222.05	138.75	179.25	229.55	78.25	233.3	127.05	126.6	150.75
ZNRF2P1	82.7	99.2	21.9	60.8	89.3	69.8	4	34.4	53.9	13.1	231.4	118.8	12.9	77.3
ZNRF3	905.1	806.4	591.3	899.3	590.9	1033.5	769	685.9	756.5	807.1	668	585.6	972.5	878.7
ZNRF4	86.8	19.7	30	66.5	145.8	19.1	20.7	19.9	63.2	115	307.4	204.8	50.6	82.3
ZP1	46.2	174.2	77.8	97.9	28.3	155.9	13.6	53.8	41.8	151.6	172.8	35.5	40.9	38.1
ZP2	8.4	43.9	21	19.5	86.5	15.2	15.5	18.1	13.9	63.3	64.9	10.6	29	16.1
ZP4	244.3	316.2	125.8	265.6	175.9	182	105.1	242.8	286.6	99.9	408.4	206.6	368	347
ZPBP	13.8	118.4	77.4	57.8	9.9	100.2	14.2	11.1	89.9	137.4	220.7	77.9	150.7	178.2
ZPBP2	72.3	9	8.7	35	81.4	91	13.3	10.7	8.6	8.8	152	8.3	15.7	15.7
ZPLD1	5.7	36.9	19.15	48.6	25.2	65.6	5.9	71.3	39.25	63.3	376.9	14.2	7.4	92.15
ZPR1	2001.3	2225.6	1793.2	1782.8	2492.7	1600.6	1958.8	3031.8	2183.1	1974.3	2133.7	2413.2	2676.6	1841.8
ZRANB1	1913.4	2227.4	1957.03333333333	2118.16666666667	1971.16666666667	2918.23333333333	1877.1	2227	1731.56666666667	2178.5	2180.36666666667	1918.56666666667	2516.13333333333	2640.8
ZRANB2	4750.25	5372.2	5587.85	6085.65	7068.75	4588.6	4772.95	5146.25	5753.8	4138.95	3741.05	4370.75	3864.55	4026.5
ZRANB2-AS1	15	14	14.5	20.8	9.4	23	19.6	16.4	8.1	10.4	139.2	7.1	7.9	18.8
ZRANB3	245.733333333333	167.5	185.733333333333	200.433333333333	218.366666666667	256.933333333333	266.333333333333	168.433333333333	150.766666666667	81.9666666666667	319.066666666667	173.866666666667	264.033333333333	200.6
ZRSR2	1051.15	1011.75	1285.6	802.3	826.75	902.55	776.05	864.1	1264.45	1095.65	2004.35	939.75	1372.15	1044.8
ZSCAN1	11.2	190.3	6.1	66.1	96.6	107.5	30.1	78.3	89.5	49.9	712.9	182.8	26.3	20.5
